place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,experience_details,review_photos
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,Ci9DQUlRQUNvZENodHljRjlvT2xCSE5YTmtRMWh1VUZBd1pEbHJVM1pOTWsxbmFrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCSE5YTmtRMWh1VUZBd1pEbHJVM1pOTWsxbmFrRRAB!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CAIQACodChtycF9oOlBHNXNkQ1huUFAwZDlrU3ZNMk1nakE%7C0cqJd5gjYwq%7C?hl=id,Juna Wuisan,103224355758386246694,https://www.google.com/maps/contrib/103224355758386246694?hl=id,3,"Tempat lumayan bagus, cuma sayangnya dibibir pantai banyak sampah, trus jusnya gula asli yg seharusnya. Karyawannya ramah.
Trus mungkin kontruksi tiangnya juga perlu di perkuat.",3 minggu lalu,2025-09-28T14:46:30,,,,13,132,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari biasa""},{""name"":""Waktu antrean"",""value"":""Maks 10 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIABIhBPb5aySi7milUHG_wnvl9e"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BYOHOK_oSFpif_wD9vJQFpjfTS0VzW7Q63o2FH7_1NpRdaoES0sOAx1ePeQ75sW_Ip19aKXxYX31Chzg9GaQUDgE0jm0ha_UX-SPtfMK1xUxrI6Hyanky_pNK3eQRFRHqtR3o-sMLNqKEW=s1024"",""caption"":null,""width"":1186,""height"":1599},{""id"":""CIABIhAcvZcqnhsMpkZThy2pjKzC"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Ag7WvHA8SjvWbhtIjNp1nsWJV8ugSffRg6OIK1-34kACokTPFBVyBrkGC5W4roSqTRf-DXlX3cPj2mNaSL8GzOJeKthHLq86gtYRsMT0aQ0KssScXivuZt2Zgw92MjYLkJ7To1-_O4-Ot1=s1024"",""caption"":null,""width"":1186,""height"":1599},{""id"":""CIABIhC0GFrSqE4EOmaUU125ulRw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CVzy2rPlKYmNMy_fkNpQcO751SsDBCisjNv2UNeA31iWNPXVh65CFKkGUcyIvMUFhsKrf2Q5fZ3fEY2_0FWHbRWfxgqM2qanCQ4-JWyidm-k1AGCJiAupuZU31tNco3lM3QjVZew588t4=s1024"",""caption"":null,""width"":1186,""height"":1599},{""id"":""CIABIhD3HHDZBotRbmpRqTP9iWbM"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ACcl6KKjn5fougkvNg9JOmYTtntmjdwbN_uDZkUdC4J7cL-kqpP_qsBU0iPvFH45-foqeDbtQDhEePzYTCK1I3PrJuVQ7UMynrBVmyIYzjCm6NFm83hf0IhxjRtGOaLEX72qzcwVG0Kg2g=s1024"",""caption"":null,""width"":960,""height"":1280},{""id"":""CIABIhBYlptGH4CSdSLGazvtExMe"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D8X6ebZS6cBp1RHjG1Vho6iChoLoMUGGPCZc-eRfe0lD9yNhux63RcGchLNmR5Wu3MNOEVkUxfK6oY5TtfdKeWz_q0FwFDR3dD5uLnsnMsrAehmEDhbDkJrl7OnqKYYuSBfYjuEehPV3hO=s1024"",""caption"":null,""width"":1280,""height"":960},{""id"":""CIABIhAzgyVzcyAO92MMF2IQcfcB"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BFG84vZph3XaO9vNt6U6JbQ1TNmrZ5_wt-NKA8DyrSrWzPe_qf5pui7FTYmaQd76yqV2akSL9QkAPBXqRCAcgLO2iJur-zX41nILumZUdOIKGFpEHpMOQoNtH9It4YzbQLxXVJlTX2bVrU=s1024"",""caption"":null,""width"":960,""height"":1280},{""id"":""CIABIhB43pHSnDaNJ3QGwsTtkwv1"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AvBLn-uuIRpz2O5cPCxEW6FHKEdo1hTZ0HLdhrbwlRdNmH3gQWWGkwogXbEOefzPJ8Uhyih7beqsZ8MtsxQwXOg7J4us40FFsFJXpYwszQAnG4ArWKbuKiUkuAqwHr_am4rW84BVBg0-yl=s1024"",""caption"":null,""width"":1200,""height"":1600},{""id"":""CIABIhCgqqn-NDacTzcp9VysV9jB"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BEso1pykCfbOa_Lskb9PBsrHNUqP0oMVNUgufFNokdcVm5vBore7vOU4unNm1ZYN9-P728Qiwqd7tLsBF_fK-RWzlYqteOLxWah_Oboznyhb1TtHMy0h2axr8NrFGa3hsrWZGAiSK5uWV7=s1024"",""caption"":null,""width"":960,""height"":1280},{""id"":""CIABIhBipCjJEL1W_QR22DubxVvT"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DNFFvS5M3y2in9B55WcMFWkMvaa1oJ-clWDjOhX6EndJS17O0j4EQ1D0Y6am4Ys4Zd2mBU7vs7PMFpY90hZrcdAVkC-NPRhZzzNfOhDlwAUPJP-gpow3sQHXiCoQW7Qpf3XpFbWaUEiy9M=s1024"",""caption"":null,""width"":619,""height"":1280}]"
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,Ci9DQUlRQUNvZENodHljRjlvT2xCU1RFZGtSek5JYlVoRGFFeDVTbVUzZGxwNVZrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCU1RFZGtSek5JYlVoRGFFeDVTbVUzZGxwNVZrRRAB!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CAIQACodChtycF9oOlBSTEdkRzNIbUhDaEx5SmU3dlp5VkE%7C0ciyQ02PVD1%7C?hl=id,Dexa One,114773506595772895208,https://www.google.com/maps/contrib/114773506595772895208?hl=id,5,Pantai rindu berjarak 1.2 Km dari jembatan suramadu.. masuknya gratis tp harus memesan makanan atau minuman sebelum masuk.. ada hotspot untuk berfoto dengan latar belakang jembatan suramadu.. ada hotspot yg berbayar 25rb dan ada yg gratis.,sebulan lalu,2025-09-06T07:46:09,,,,142,298,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari libur nasional""},{""name"":""Waktu antrean"",""value"":""10-30 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIABIhBAeagfbRvLN4RL65CFMuis"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Dbiq6MnOIhJ8yqHV2Fft-bP1BO4sf6d1MXzkpr564lNDPGnCb7TsZt9u_RkJgfjq07UHsNyQxB4UOC4sCc0OBpN0s3Dv6lhdsOd3e7DP2Eq9is6HJQXfCnMQWNFAykxLUj61Ywf3g9pOEf=s1024"",""caption"":null,""width"":1080,""height"":1920},{""id"":""CIABIhBcCwYnPzdnNcMFpE7croIo"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Dt6DVcJQ_NwfcdiskfPJsPivYpaYOaTB6j8lg-ersjPkHl2i0a_5gkxvhtZWvFqjiXDbDfIn9Y3KSoXW_T2D0P6iGR84egRyIE1dUI5b5LvQCnJ18PpGfjRTomAyyYWDo0z0Zs2fwk4o3d=s1024"",""caption"":null,""width"":1080,""height"":1920}]"
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,ChdDSUhNMG9nS0VMTEtuODNUNjhtLTBnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMTEtuODNUNjhtLTBnRRAB!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CIHM0ogKELLKn83T68m-0gE%7CCgwItejlwQYQ6LvPxgM%7C?hl=id,Another Person,111675295548354433161,https://www.google.com/maps/contrib/111675295548354433161?hl=id,1,"MAHAL wkwkwk
tiket masuk 20 rb, laut kuotor, spot foto bayar

wah wah wah gak menarik

es batunya pake es batu bukan cristal jadi waktu cair rasa minuman berubah",4 bulan lalu,2025-05-30T09:02:45,,,,79,102,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Hari libur nasional""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIHM0ogKEMPo8oiF1srVlAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90C7XhAecbEuuPNj5PnSvuiVKKoD8xj1gXk7i1kjrcZJvjgvC6FEr0OfyA5vcyPpsS834nHon1szECDFTO3aRxpCci7hGGl9b7ayWAyEcs7KwYYlm-Bp8INBjIIE3rkg1OPypZOEkg=s1024"",""caption"":null,""width"":3000,""height"":4000},{""id"":""CIHM0ogKEJmO5Nb-x-TA6gE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90C-GRO1nu4eGhM9PIr7Go67qWyewBbdBBpfPC8aWhcWycCHLMEVZcZmpj-hDflInvoAhKxDOd3IJ4q3woLKBNIFfgrQAh565sINg4k8vp3a2urn1f9SO1kMxN6vGCex-Sj5oFA7bg=s1024"",""caption"":null,""width"":4000,""height"":3000},{""id"":""CIHM0ogKEPqGiN-57dW-HA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DuvavrckC_pV23x8EKWM3ZYuzSk-g4-ozhskkLVfZFwsxsbxexHW4nESFJ_dqbZLYdKUKSVrbPpPTHYUuFgIRBeoFJC42coKxE28kTkmGQ-AV0ihHn1kwOgLFI3lXg7rdoF_Ya=s1024"",""caption"":null,""width"":3000,""height"":4000},{""id"":""CIHM0ogKEJa0tLPQseSikwE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D9dSOmMDSYtxNmeZU7nNrDPoRJfuHa4KbaVE3P9xlfSEdJU0XIKzrxjZPmvMS13fFJNle60pNQSr3LplECITGOnJq_-WNcywMOcAU785_Rjf9OibyxtpsnPczTKX0Q5vXwQzfazQ=s1024"",""caption"":null,""width"":3000,""height"":4000}]"
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,Ci9DQUlRQUNvZENodHljRjlvT2tKa1NIQmtaRnB4WW5GNlZuWmthM1JXTTA1M2NtYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKa1NIQmtaRnB4WW5GNlZuWmthM1JXTTA1M2NtYxAB!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CAIQACodChtycF9oOkJkSHBkZFpxYnF6VnZka3RWM053cmc%7C0ckWIY7fvSY%7C?hl=id,Farah Nurlidar,110558299963283916656,https://www.google.com/maps/contrib/110558299963283916656?hl=id,5,"Bukan pantai tepatnya, tapi bangunan kayu yang dibangun diatas pantai. Dari situ bisa melihat jembatan suramadu. Tersedia mushola. Untuk masuk gratis tp wajib membeli makanan atau minuman tg rata-rata harga minumannya 10 rb. Parkir mobil 10 rb.",sebulan lalu,2025-09-11T00:13:21,,,,55,55,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""},{""name"":""Waktu antrean"",""value"":""Maks 10 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIABIhA3kRSyieghUcw-Ak10edNN"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DqK3E4k5xsnMBAQ2rx7g3i4eG1RL1XMSLjIUKXxGjrEe9AsucYzqnHS39QeaiT6IeWLm7-g9keb0RlAgsiid1cIDAvb0VuvEeCHB11oDiZITGmECZ-V52Uo4D5wGxqo0CNV2BUYqd23gtX=s1024"",""caption"":null,""width"":3072,""height"":4096},{""id"":""CIABIhBacl4kjC45ZV8LvzKxU6dw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AcmeZn5r6QCbNA2xWGlsTmDHGHgXE8INVPyECdXKRSlwf0U8Vjjua29tyMoQNax2Z2zKsNBoVzm0CZVRhE3R-Qu3DoQHR5ZYxylgnuyOHuTE5k5sHW1lhQZTcylaXT7pF24fJODDhbd9Ah=s1024"",""caption"":null,""width"":3060,""height"":4080}]"
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,ChZDSUhNMG9nS0VKcVk0ZHVUX05UR1FBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKcVk0ZHVUX05UR1FBEAE!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CIHM0ogKEJqY4duT_NTGQA%7CCgwIr4LlwQYQwLHBxAM%7C?hl=id,Anyar Mane,118010421794023886342,https://www.google.com/maps/contrib/118010421794023886342?hl=id,4,"Utk suasana saya suka, apa lagi waktu sunrise.. Cuma pelayanannya kelupa an/gimana? Kok pada asyik ngobrol sampek lupa makanan saya g di anter..",4 bulan lalu,2025-05-30T05:25:03,,,,23,42,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""},{""name"":""Waktu antrean"",""value"":""30-60 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIHM0ogKEPPK-oy6s-Ko1gE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Amo1lfkC40uMrQCC0Ftqk-n2vn57THKaCxfra8_Xoa62kNGaTlDBpU7qFFcPFEwNhFVAwXwFmeLgjQX6W_gzlSa2t6PC2K1N658FD5amTl3zWS0Jh2whqKpYz9AsriHI5YQlVndQ=s1024"",""caption"":null,""width"":3024,""height"":4032},{""id"":""CIHM0ogKENP6oJ6848beQQ"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ARYi8-MBeiCK7ILW8Gr4Muqrr0DORy8c_kNTB53-l9uSVleUaNkWy96Necd7b8x7w1wTbmLD4AOZ-JWukGxL0IPeIdCHO_0cMIxL2jKQowpaVTvlo0xkXT5DduTVpLSnQIRM2k=s1024"",""caption"":null,""width"":3024,""height"":4032},{""id"":""CIHM0ogKEL7g3JvImszXIw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DnSSC2yyA0rudu4bm6HQJXD-2BB9bIjmi_D8Bf-QMDYiM1_MJTMRmwNsULsy-Ef_erF6abNJl4_vzi_oq2DGSnh-VyWj5RndwDgn6v98KIW4KPOmPj8h173ps06hyB1rkkNUaj=s1024"",""caption"":null,""width"":3024,""height"":4032},{""id"":""CIHM0ogKEKq474nigd6aSw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DdW4UV9-Xi_ufMT-fiY-pLOGUTO5u0O8P602N_lIj0oOwX9E1GKE6iOMOr0YQ1kSqx3eo6okWQKzpFPfTB4HLE7KXR_repUQ1IDxjB88RmNOG0ZMmCHBD5SXzdwaLx30qXG4um=s1024"",""caption"":null,""width"":3024,""height"":4032},{""id"":""CIHM0ogKEOmb59moxJKb1AE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DVN8zybIfh0i8LBylAAh5xAChFodZhyGNI7TILAOyVp8TRSbEXKQEYUNk2c3yKEndvA2UN4xIni9D2dk-iUy6hYglxKoC1d7iAk5-RS0yfPncM_C6-LQE6GlU_gCIkJTB2LPw51A=s1024"",""caption"":null,""width"":3024,""height"":4032},{""id"":""CIHM0ogKEM700cjso-WMvAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Djfi1c3sK8GwI95y3wJOuvILXFxGQGh--NtsTH1N5uwUPAlI9kkYrafe9EfoXVDw1xV6cjw9M9qZVP1klvfRNTmE6occDqLpnqMe8XmRTb0WwjQ3LbR_Xwo9o0DJmet17-tT0Ikw=s1024"",""caption"":null,""width"":3024,""height"":4032}]"
ChIJF_T0zSUD2C0RJFytakQa2VM,Pantai Rindu,ChZDSUhNMG9nS0VJQ0FnTUNvbDhDSE13EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvbDhDSE13EAE!2m1!1s0x0:0x53d91a446aad5c24!3m1!1s2@1:CIHM0ogKEICAgMCol8CHMw%7CCgwIrvSTwAYQoLDQmAE%7C?hl=id,Second Shopii,102987891556799738607,https://www.google.com/maps/contrib/102987891556799738607?hl=id,3,"Untuk view foto dan keteraturan parkir sudah bagus. Namun kami rasa pengelolaan cafenya kurang baik dimana saat itu beanbag yang ada dibawah dinaikkan  ke tempat duduk atas (maybe karena penghujan), meja cafe yg dirapikan tanpa membuang sampahnya dan masih BASAH (Bekas minum). Makanan dan minuman rasanya cukup baik, namun terbilang cukup mahal dengan fasilitas seperti itu.",6 bulan lalu,2025-04-20T13:44:14,,,,1,4,,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""},{""name"":""Waktu antrean"",""value"":""Maks 10 mnt""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIHM0ogKEICAgMCol8CH8wE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DgA_IMo40m3LF5pSccXTk1gcLOTeda5V1aEWu2hd8m_5SqQIsoHGD1Pb-599D1rfnMs7-qWwHqgKwNj_QWl7_kQ2DqM4qlqgTM0VTRKuNhg0mu84n61lmRJTir_XsEUaGRGDy-5A=s1024"",""caption"":null,""width"":1836,""height"":3264},{""id"":""CIHM0ogKEICAgMCol8CHCw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BYG3EF-EvJI7AIx3BahEqXWqv9_g8Nd52QiF5BOdCdcBGU96oPbweQiht05LSDFh8zb26VJ8UqcnlQS1fbwp8latajG3HEik4zI973N8pZdCcdVUiLK87YyUvIZOzw3VFwCLkI=s1024"",""caption"":null,""width"":2296,""height"":4080},{""id"":""CIHM0ogKEICAgMCol8CHiwE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D_eJaKky5WVJiNpUOylbcJdskECT3JGP-C1qeNWGEkLD5-96m9FduwBDp2blqAsDQfoQsTa5OmwNHZp3K3YNk81vI1uwxCPoya-b01rwm4e-JV8AWJMppIHHLlddGHM3Fn-t0psg=s1024"",""caption"":null,""width"":2296,""height"":4080},{""id"":""CIHM0ogKEICAgMCol8CHSw"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90A8dGDegYv-ivhWzdXzj7N0V14K0okeFql-6naqh248HORmjPc60HtpkTtSp83GUd4VWCDnmO9yKWd1YlbMLC3U5kpw4PJUDtunDLdQgGggOnQ-gd9nzO2IYcSf0eyNzgffuzoW=s1024"",""caption"":null,""width"":2296,""height"":4080}]"
ChIJuRiSbwAd2C0RDp_Iezqhlmk,Merah Putih Beach,ChdDSUhNMG9nS0VJQ0FnSUNiclA3bmxRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNiclA3bmxRRRAB!2m1!1s0x0:0x6996a13a7bc89f0e!3m1!1s2@1:CIHM0ogKEICAgICbrP7nlQE%7CCgwI6umCtQYQ2K_7sAM%7C?hl=id,Guntur Santoso,107906586956479170977,https://www.google.com/maps/contrib/107906586956479170977?hl=id,5,Nice view to Surabaya skyline,setahun lalu,2024-07-24T08:01:46,,,,13,81,1,Pemandangan cakrawala Surabaya yang indah,,[],[]
ChIJdQ14ptQD2C0RGxfkbM_5gLI,Goa Petapa Beach,ChdDSUhNMG9nS0VJQ0FnSUM5ekpMMzdnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5ekpMMzdnRRAB!2m1!1s0x0:0xb280f9cf6ce4171b!3m1!1s2@1:CIHM0ogKEICAgIC9zJL37gE%7CCgwIupiSrwYQoMDEtgE%7C?hl=id,Fransisca Aprilia,112319293934801856576,https://www.google.com/maps/contrib/112319293934801856576?hl=id,5,"+Bersih tidak berserakan sampah
+Harga minumannya masih masuk akal dan sewajarnya
+ Parkir motor 5000
+ Parkir mobil 10.000
+ Tidak ada biaya tiket lain-lain. Hanya bayar parkir kendaraan saja
+ Pemandangan nya bagus

- Gapura masuknya tidak ada.
+Titik maps betul.
Masuknya turun ke bawah

Bolehlah nanti healing tipis-tipis lagi kesini ",setahun lalu,2024-03-03T14:42:02,,,,2,7,,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""}]","[{""id"":""CIHM0ogKEICAgIC9zJL3Xg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CxvHeJ4KQUNYDZaIOTOCO3xoYOqd8i9qwDe_vtO2a_B2o3JVDvIWdixmix7bjgC7QeYRqU7UpWIMrhRlileBQTWQ5wWcD3zUkADBsRtPJEhGxV3dV_pP3628J2MEz1hZavtqru=s1024"",""caption"":null,""width"":3000,""height"":4000},{""id"":""CIHM0ogKEICAgIC9zJL33gE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BvJ4AXbjsRuAiLrv7EpCBmcFGk3jsgZJGWf6_dktWwe7TWK8TQfdzAo2mQNbqXqoYODmWYxjgERX109qP8Yd7aqammeoj_9sQUQzEbBgghy91vC6b-IINZXzoq5fQOjsdMBTn5=s1024"",""caption"":null,""width"":3000,""height"":4000},{""id"":""CIHM0ogKEICAgIC9zJL3Pg"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AXomX5GqkPd35jQpaJDu07yP-PE6iC1HJAgrYCJ8ewF55yadwVWAMDnp-a8Pe9oIbmRjejfiGcy6XX-I6wwCocKBdvBIu2aMmJlt_4SQR0H710c2TZDHX5ij2j3nAcGhUNhRNT=s1024"",""caption"":null,""width"":3264,""height"":2448},{""id"":""CIHM0ogKEICAgIC9zJL3vgE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CBe5AMIA5oTVayO0jXly9Y3rC_XxTN2M_gHwMIQamiZVJUlhy5bv2tZdXqloe5-DPIMUrpo2XFebPVbM7Cwsojzz4UMAQHheAuEvioEMB_O7yHXMT48olccxSP5neoC-StvIF2Ow=s1024"",""caption"":null,""width"":3264,""height"":2448}]"
ChIJdQ14ptQD2C0RGxfkbM_5gLI,Goa Petapa Beach,ChdDSUhNMG9nS0VJQ0FnSURSdmY3cnhRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSdmY3cnhRRRAB!2m1!1s0x0:0xb280f9cf6ce4171b!3m1!1s2@1:CIHM0ogKEICAgIDRvf7rxQE%7CCgwIwdLBogYQ-IfCwwE%7C?hl=id,Bintan Setyawan,118024213145300848906,https://www.google.com/maps/contrib/118024213145300848906?hl=id,5,"Viewnya wow banget, cuma jangan siang2 klo dateng, airnya surut",2 tahun lalu,2023-05-02T01:36:42,,,,67,88,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Tidak""}]","[{""id"":""CIHM0ogKEICAgIDRvYHAEA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AdZlXhHITlZEv33zPrAytZ2ZJlx7CNoTbmHUVaSd29uKkuvDoRazbrlbvaO6ndm-pLT6PVGtV5bADsrqbNRcEVmuJ6S4YVBgCc2JgAe71vHIcbexCVBk5v-U6TP_S51s_PSl9g=s1024"",""caption"":null,""width"":3120,""height"":4160},{""id"":""CIHM0ogKEICAgIDRvYHAkAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AXrYc5DLuL-29i7tvwB-Wd3qpABMQOgFrKMZ6j9GrYhF1hSDGW2mnQ1F7H6gku-ptQy4wTdnS7LqVSFfOym3K_xSCNEnhXy5f9xsN-m5Qyhk6KwPMU6hwHk2TS6vMuQPxZArUBOQ=s1024"",""caption"":null,""width"":3120,""height"":4160},{""id"":""CIHM0ogKEICAgIDRvYHAUA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CUs_oYXYD7Y0MSb-HT3u5wMVf6cAcys1EaSpMyrJPyL4zh7AjQg28qMmp2_eMobACtRBNBG5lowOpR5sS_1z6D7DeodmVB1Y8-Zr2bu-k1RRQSohCRdiI6t_CXIsOEmGrh95E=s1024"",""caption"":null,""width"":3120,""height"":4160}]"
ChIJdQ14ptQD2C0RGxfkbM_5gLI,Goa Petapa Beach,ChdDSUhNMG9nS0VJQ0FnSUNoemVEcm9RRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoemVEcm9RRRAB!2m1!1s0x0:0xb280f9cf6ce4171b!3m1!1s2@1:CIHM0ogKEICAgIChzeDroQE%7CCgsIzv3GnwYQ8PWmIw%7C?hl=id,Rudi Hartono,112611702175381999077,https://www.google.com/maps/contrib/112611702175381999077?hl=id,4,"Hanya saja kalo terlalu siang lumayan panas, dan dibibir pantai pasirnya sedikit.
Tidak ramah untuk anak kecil, karena batu2nya licin.",2 tahun lalu,2023-02-19T06:16:46,,,,126,443,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""},{""name"":""Waktu antrean"",""value"":""Tanpa mengantre""},{""name"":""Sebaiknya buat reservasi"",""value"":""Ya""}]",[]
ChIJdQ14ptQD2C0RGxfkbM_5gLI,Goa Petapa Beach,ChZDSUhNMG9nS0VJQ0FnSURfei16MGFBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfei16MGFBEAE!2m1!1s0x0:0xb280f9cf6ce4171b!3m1!1s2@1:CIHM0ogKEICAgID_z-z0aA%7CCgsItsuXvQYQgKHODA%7C?hl=id,RAMBUT PUTIH,114940367263000152886,https://www.google.com/maps/contrib/114940367263000152886?hl=id,5,,Diedit 8 bulan lalu,2025-01-28T06:08:37,,,,79,104,1,,,"[{""name"":""Waktu kunjungan"",""value"":""Akhir pekan""}]","[{""id"":""CIHM0ogKEICAgID_z-z0mAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DAcABBS3x09SlKfBLDRzfRUAxRTplZ_xMuo1W5RTaTpmDIUP3on--uqHdICka36EXxXijWxhXE5oxoPYMAs0RoREhxsvOxvYhlXerGXpHhRNjieV884fAyDLat-MxrbfNMMuZ2Yg=s1024"",""caption"":null,""width"":1080,""height"":1920}]"
